ck,gk,name,bdate,ms,gender,income,childrenhome,occ,hof,nco,addr1,addr2,phone,datefirstpuchase,datelastpurchase
11187,612,Jennifer Cooper,1964-02-22,M,F,60000,0,Management,1,2,2429 Longview Road,,857-555-0111,05/10/2018,07/02/2024
11189,609,Lawrence Blanco,1964-07-15,S,M,60000,0,Management,1,2,7502 Contuti Avenue,,656-555-0171,26/02/2017,09/08/2023
11190,300,Carson Bryant,1964-06-22,M,M,70000,0,Management,1,2,2995 Youngsdale Dr.,,240-555-0142,28/02/2019,19/07/2024
11191,310,Kristi Perez,1965-12-18,S,F,70000,0,Management,1,3,1769 Lislin Ct,,123-555-0181,11/02/2017,09/05/2024
11192,637,James Brown,1965-09-13,M,M,60000,0,Management,1,2,673 Old Mountain View Dr.,,725-555-0117,25/12/2018,28/03/2024
11193,553,Ian Gray,1965-02-13,M,M,60000,0,Management,1,2,5941 Gill Dr.,,596-555-0190,29/08/2018,19/02/2024
11194,352,Jacqueline Price,1965-06-10,M,F,60000,0,Management,1,2,872 Mark Twain Dr,,266-555-0112,14/09/2018,10/06/2024
11195,635,Megan Henderson,1966-02-10,M,F,60000,0,Management,1,3,8411 Mt. Olivet Place,,560-555-0150,16/10/2018,24/04/2024
11196,536,Alfredo Romero,1966-06-07,M,M,60000,0,Management,1,3,2499 Greendell Pl,,342-555-0110,04/09/2018,27/03/2024
11197,637,Andrea Morris,1966-06-18,M,F,70000,1,Management,0,1,1883 Green View Court,,715-555-0178,03/11/2018,21/01/2024
11198,368,Brooke Sanders,1966-11-26,S,F,70000,1,Management,1,1,5192 Dumbarton Drive,,215-555-0156,09/08/2018,17/08/2023
11199,302,Jacqueline Bennett,1966-11-06,M,F,70000,1,Management,1,1,8948 Chinquapin Court,,413-555-0174,19/09/2018,19/04/2024
11200,69,Jason Griffin,1967-11-22,M,M,70000,1,Management,1,1,7239 Nicholas Drive,,232-555-0160,11/08/2018,23/07/2024
11201,369,Amanda Foster,1967-08-18,M,F,70000,1,Management,1,1,3984 San Francisco,,505-555-0159,02/01/2019,12/03/2024
11202,334,Alexia Price,1967-08-26,M,F,80000,0,Management,0,2,2079 Wellington Ct,,552-555-0118,18/03/2019,24/03/2024
11203,60,Luis Diaz,1968-08-21,M,M,40000,1,Professional,1,2,3682 Diablo View Road,,171-555-0126,24/08/2018,13/06/2024
11204,536,Destiny Rivera,1968-06-01,M,F,40000,1,Professional,1,2,6965 Appalachian Drive,,743-555-0111,10/02/2019,13/05/2024
11205,612,Abby Fernandez,1968-07-24,M,F,40000,1,Professional,1,2,8330 Glenside Court,,134-555-0119,28/01/2019,10/04/2024
11206,626,Blake Flores,1968-09-24,M,M,60000,1,Professional,1,1,9410 Ferry St.,,975-555-0163,12/11/2018,01/12/2023
11207,635,Danielle Cox,1968-07-19,S,F,60000,1,Professional,1,1,2346 Wren Ave,,396-555-0158,04/08/2018,20/04/2024
11208,325,Maria Reed,1968-02-04,M,F,60000,1,Management,1,0,1413 Bridgeview St,,156-555-0163,05/09/2018,20/03/2024
11209,336,Allison Evans,1968-01-13,M,F,60000,1,Management,1,0,3515 Sutton Circle,,988-555-0151,26/09/2018,25/07/2024
11210,383,Edward Wood,1968-06-08,M,M,70000,1,Professional,1,2,1039 Adelaide St.,,229-555-0114,07/11/2018,09/03/2024
11211,50,Samantha Russell,1969-10-12,M,F,40000,1,Professional,1,2,9256 Village Oaks Dr.,,547-555-0121,05/08/2018,10/07/2024
11212,53,Chloe Campbell,1969-11-05,M,F,40000,1,Professional,1,2,3562 East Ave.,# 4,205-555-0169,03/08/2018,20/07/2024
11213,614,Stephanie Murphy,1969-05-14,S,F,60000,1,Professional,1,2,5514 Grant Street,,293-555-0151,29/09/2018,12/03/2024
11214,545,Charles Miller,1969-11-07,S,M,60000,1,Professional,1,2,2719 Little Dr,,389-555-0115,15/02/2019,22/05/2024
11215,62,Ana Perry,1970-06-21,M,F,40000,1,Skilled Manual,1,2,3114 Arlington Way,,446-555-0134,19/08/2018,17/06/2024
11216,547,Jasmine Torres,1970-05-20,S,F,60000,1,Professional,1,2,8328 San Francisco,,939-555-0130,15/02/2017,09/08/2023
11217,547,Natalie Adams,1970-02-11,S,F,60000,1,Professional,1,2,6592 Bent Tree Lane,,300-555-0150,10/02/2017,18/08/2023
11218,642,Olivia Brown,1970-09-11,S,F,60000,1,Professional,0,2,3964 Stony Hill Circle,,414-555-0147,01/09/2018,07/07/2024
11220,310,Erica Huang,1970-02-23,M,F,60000,1,Professional,1,1,9142 All Ways Drive,,618-555-0157,15/09/2018,15/06/2024
11221,334,Nathan Perry,1970-06-10,M,M,70000,2,Professional,1,1,9714 Nicholas Drive,,271-555-0191,09/10/2018,19/04/2024
11223,52,Hailey Patterson,1971-09-16,S,F,70000,1,Professional,1,2,5045 Vancouver Way,# 133,480-555-0126,02/08/2018,09/07/2024
11224,612,Tiffany Li,1971-09-06,S,F,70000,1,Professional,1,2,6404 Del Mar Ave,,197-555-0118,07/02/2017,05/06/2024
11225,635,Madison Lee,1971-02-16,M,F,60000,1,Professional,1,1,5927 Seaview Avenue,,471-555-0142,24/12/2018,09/03/2024
11226,552,Sydney Ross,1971-09-27,M,F,60000,1,Professional,1,1,5252 Santa Fe,,219-555-0146,25/08/2018,02/10/2023
11227,310,Marshall Chavez,1971-08-12,S,M,60000,1,Professional,1,2,9022 Estudillo Street,,712-555-0116,03/02/2017,14/08/2023
11228,316,Ashley Jones,1971-04-19,M,F,60000,1,Professional,1,2,7681 Willow Pass Road,,996-555-0169,27/04/2019,20/07/2024
11229,355,Adrian Stewart,1971-12-03,S,M,70000,2,Professional,1,1,6898 Shaw Rd.,,812-555-0122,28/01/2019,28/07/2024
11230,369,Amber Turner,1971-04-03,M,F,70000,2,Professional,0,2,6345 Ridge Circle,,155-555-0131,17/01/2019,11/06/2024
11231,611,Dennis Zhang,1972-11-14,M,M,60000,1,Professional,1,2,3951 Calle Verde Drive,,710-555-0134,14/08/2018,15/05/2024
11232,616,Hailey Bryant,1972-09-27,M,F,60000,1,Professional,0,2,2828 Rogers Ave.,,156-555-0195,23/03/2019,16/05/2024
11233,299,Todd Li,1972-09-09,M,M,70000,2,Professional,1,2,5897 Scottsdale Rd.,,680-555-0147,12/08/2018,10/12/2023
11234,337,Anna Griffin,1972-11-19,S,F,70000,2,Professional,1,2,7221 Peachwillow Street,,965-555-0146,12/08/2018,22/03/2024
11235,607,Angel Stewart,1972-02-08,M,M,70000,2,Professional,1,2,2585 La Salle Ct.,,540-555-0122,05/01/2019,08/07/2024
11236,609,Jeremy Butler,1972-03-05,S,M,70000,2,Professional,1,2,8811 The Trees Dr.,,980-555-0117,05/04/2019,09/07/2024
11237,161,Clarence Anand,1978-09-23,S,M,130000,3,Management,0,4,Welt Platz 6,,1 (11) 500 555-0191,08/03/2017,28/05/2024
11238,232,Mayra Prasad,1978-08-10,S,F,130000,3,Management,0,4,1119 Elderwood Dr.,#3,1 (11) 500 555-0116,09/07/2016,01/11/2023
11239,249,Latoya Goel,1978-10-06,M,F,130000,4,Professional,0,2,8154 Pheasant Circle,,1 (11) 500 555-0149,22/07/2016,29/11/2023
11240,273,Anne Hernandez,1978-12-11,M,F,160000,3,Professional,1,4,76 Woodcrest Dr.,,1 (11) 500 555-0119,30/08/2016,14/11/2023
11241,211,Lisa Cai,1977-10-11,S,F,100000,3,Professional,1,4,"102, rue de Berri",,1 (11) 500 555-0125,14/03/2018,01/05/2024
11242,209,Larry Munoz,1977-11-11,M,M,110000,4,Professional,1,3,Midi-Couleurs,,1 (11) 500 555-0193,23/03/2018,06/06/2024
11243,237,Robin Alvarez,1977-10-09,M,F,150000,3,Professional,1,3,4086 Emmons Canyon Lane,,1 (11) 500 555-0198,24/08/2016,11/12/2023
11244,267,Alexis Coleman,1977-11-26,S,F,170000,3,Management,0,3,7140 Camelback Road,,1 (11) 500 555-0115,15/08/2016,20/01/2024
11245,132,Ricky Vazquez,1976-10-27,M,M,120000,4,Professional,0,4,Roßstr 9928,,1 (11) 500 555-0147,29/03/2017,13/06/2024
11246,147,Latasha Rubio,1976-10-09,M,F,120000,4,Professional,0,4,Alderstr 7690,,1 (11) 500 555-0178,05/04/2017,22/06/2024
11247,242,Claudia Zhou,1976-06-06,S,F,130000,4,Professional,0,3,6516 Beauer Lane,,1 (11) 500 555-0116,21/08/2016,18/02/2024
11248,223,Tristan Alexander,1975-03-26,M,M,110000,4,Professional,1,4,"88, avenue des Champs-Elysées",,1 (11) 500 555-0124,15/01/2019,15/01/2024
11249,178,Cindy Patel,1975-07-13,M,F,130000,4,Professional,1,3,Essener Straße 123,,1 (11) 500 555-0149,11/04/2017,18/03/2024
11250,276,Shannon Liu,1975-03-12,M,F,170000,4,Professional,1,2,4185 Keywood Ct.,,1 (11) 500 555-0119,17/09/2016,07/02/2024
11251,50,Xavier Long,1952-07-04,S,M,30000,0,Professional,0,2,9245 Dantley Way,,243-555-0114,20/04/2019,20/04/2024
11252,335,Nicholas Thompson,1952-06-07,S,M,90000,0,Management,1,1,504 O St.,,377-555-0147,14/02/2017,20/06/2024
11253,69,José Hernandez,1953-02-28,M,M,60000,0,Management,1,2,5703 Donald Dr.,,712-555-0130,02/09/2018,05/06/2024
11255,612,Colin Lin,1953-04-04,M,M,70000,0,Management,1,2,6083 San Jose,,599-555-0132,27/08/2018,02/10/2023
11256,626,Katelyn Hernandez,1953-09-20,M,F,70000,0,Management,1,2,7496 Deerfield Dr.,,249-555-0116,17/10/2018,18/04/2024
11257,345,Jacqueline Powell,1953-01-06,S,F,120000,2,Management,1,4,4076 Northwood Dr,,796-555-0111,24/02/2017,16/06/2024
11258,352,Xavier Hill,1953-06-28,M,M,120000,2,Management,1,4,2707 Virgil Street,,559-555-0149,22/11/2018,16/01/2024
11259,548,Victoria Stewart,1985-03-27,M,F,100000,1,Professional,1,4,3623 Barquentine Court,,230-555-0139,07/03/2017,22/06/2024
11260,302,Katelyn Kelly,1985-04-12,M,F,110000,2,Management,1,3,7085 Solano Drive,,507-555-0132,09/08/2018,25/12/2023
11261,359,Stephanie Collins,1985-04-24,M,F,130000,2,Management,1,1,2868 Central Avenue,,209-555-0173,30/03/2017,25/06/2024
11262,60,Jennifer Simmons,1984-05-04,M,F,80000,3,Management,1,0,7959 Mt. Wilson Way,,148-555-0115,31/08/2018,25/07/2024
11263,612,Trinity Richardson,1984-09-11,M,F,90000,5,Professional,1,3,3063 Blue Jay Drive,,111-555-0116,01/03/2017,12/06/2024
11264,618,Eduardo Martin,1984-06-17,S,M,90000,5,Professional,0,3,5137 Pheasant Court,,342-555-0195,06/07/2018,02/06/2024
11265,623,Elizabeth Jones,1984-07-13,M,F,90000,5,Professional,1,3,2253 Firestone Dr.,,941-555-0110,07/07/2018,07/07/2023
11266,632,Taylor Howard,1984-05-05,S,F,90000,0,Professional,0,1,7396 Stratton Circle,,162-555-0131,13/03/2017,24/07/2023
11267,302,David Diaz,1984-10-02,S,M,120000,2,Professional,1,4,2075 Browse Ct,,613-555-0119,20/03/2017,11/07/2023
11268,312,Katelyn Carter,1984-05-03,M,F,130000,2,Management,1,2,3050 Monte Cresta Avenue,,103-555-0195,30/11/2018,19/05/2024
11269,314,Ryan Foster,1984-10-13,M,M,130000,2,Management,1,2,5376 Sahara Drive,,961-555-0133,23/02/2019,13/03/2024
11270,334,Robert Lee,1984-05-04,M,M,130000,2,Management,1,3,5461 Camino Verde Ct.,,447-555-0174,13/03/2017,11/07/2023
11271,360,Danielle Reed,1984-06-05,S,F,150000,0,Management,0,4,6683 Carrick Ct,,136-555-0114,30/03/2017,26/07/2023
11272,300,Lauren Martinez,1976-11-10,S,F,70000,3,Professional,1,0,4357 Tosca Way,,977-555-0117,22/03/2017,17/07/2023
11273,331,Nathan Lal,1976-10-01,M,M,90000,1,Professional,1,0,7064 Cypress Ave,,147-555-0121,15/11/2018,24/11/2023
11274,609,Kyle Foster,1954-04-12,M,M,50000,0,Management,1,2,5617 Landing Dr,,846-555-0126,01/03/2017,28/08/2023
11275,310,Jenny Rai,1954-01-18,M,F,80000,0,Management,1,2,1440 Willow Pass Dr.,,780-555-0119,02/03/2017,16/07/2023
11276,49,Nancy Chapman,1983-09-19,M,F,80000,3,Professional,1,2,1480 Shoenic,,909-555-0129,02/08/2018,25/07/2024
11277,62,Charles Jackson,1983-06-10,M,M,80000,3,Professional,1,2,3400 Folson Drive,,194-555-0175,06/08/2018,19/07/2024
11278,614,Jonathan Phillips,1983-08-20,S,M,90000,0,Professional,0,1,8772 Rock Creek Way,,967-555-0176,19/03/2017,07/07/2023
11279,616,Amanda Cook,1983-09-12,M,F,90000,0,Professional,1,1,9187 Vista Del Sol,,252-555-0177,04/09/2018,24/12/2023
11280,626,Robert Collins,1983-08-21,M,M,90000,0,Professional,1,1,5271 Sierra Road,,966-555-0171,02/01/2019,09/02/2024
11281,301,Megan Barnes,1983-10-10,S,F,110000,2,Management,1,4,40 Ellis St.,,807-555-0156,16/03/2017,15/07/2023
11282,612,Christian Thomas,1982-01-16,M,M,90000,4,Professional,1,4,5205 Coralie Drive,,692-555-0172,03/03/2017,06/07/2023
11283,299,Arturo Lal,1982-10-26,M,M,110000,3,Management,1,2,4593 Mendouno Dr.,,638-555-0164,30/11/2018,28/02/2024
11284,307,Theresa Serrano,1982-03-27,M,F,110000,3,Management,1,2,9007 S Royal Links Circle,,777-555-0162,10/08/2018,03/11/2023
11285,322,Jeremy Anderson,1982-03-19,M,M,120000,3,Professional,0,4,7655 Greer Ave,,940-555-0176,28/01/2019,28/04/2024
11286,374,Hunter Griffin,1982-03-03,M,M,170000,0,Management,1,4,4079 Redbird Lane,,410-555-0148,24/03/2017,24/07/2023
11287,49,Henry Garcia,1981-01-16,M,M,70000,4,Professional,0,3,3268 Hazelwood Lane,,282-555-0185,02/08/2018,31/07/2024
11288,301,Cindy Sanchez,1981-09-16,M,F,110000,3,Management,1,3,7062 Starflower Drive,,198-555-0118,06/09/2018,22/02/2024
11289,315,Maria Carter,1981-03-07,M,F,130000,3,Management,1,1,8603 Elmhurst Lane,,239-555-0158,11/03/2017,20/07/2023
11290,334,Katelyn Sanchez,1981-08-18,M,F,130000,3,Management,1,3,8869 Climbing Vine Court,,395-555-0150,23/03/2017,31/07/2023
11291,335,Jenna Wright,1981-05-05,M,F,130000,3,Management,1,3,232 Pinnacle Drive,,118-555-0191,07/03/2017,23/07/2023
11292,361,Seth Phillips,1981-11-05,S,M,150000,2,Professional,0,3,4361 Loftus Road,,980-555-0196,18/03/2017,04/07/2023
11293,632,Luke Long,1975-05-27,S,M,60000,0,Professional,0,2,3177 Dover Way,,786-555-0117,28/08/2018,16/09/2023
11294,618,Dalton Clark,1975-09-03,M,M,60000,0,Professional,0,2,4381 Amazonas,,388-555-0195,28/03/2019,06/07/2024
11295,311,Taylor Lewis,1974-05-16,S,F,80000,0,Skilled Manual,1,2,8827 Ward Court,,291-555-0174,28/03/2017,13/07/2023
11296,616,Haley Richardson,1955-10-07,S,F,50000,0,Management,1,2,6203 Laurel Drive,,620-555-0129,04/03/2017,02/08/2023
11297,301,Noah Coleman,1955-02-02,S,M,70000,0,Management,1,2,5562 Galindo Street,,847-555-0167,29/03/2017,24/08/2023
11298,307,Jon Luo,1955-03-03,M,M,70000,0,Management,1,2,3560 River Rock Lane,,127-555-0189,15/03/2017,25/08/2023
11299,301,Orlando Vazquez,1956-04-01,M,M,70000,0,Management,1,2,8547 Catherine Way,,757-555-0143,29/03/2017,28/08/2023
11300,54,Fernando Barnes,1980-03-03,M,M,80000,4,Professional,0,3,7633 Greenhills Circle,,469-555-0125,04/08/2018,03/07/2024
11301,607,Cameron Rodriguez,1980-06-09,M,M,80000,4,Professional,1,4,1217 Mariposa,,727-555-0119,11/12/2018,13/04/2024
11302,539,Spencer Russell,1980-12-12,S,M,90000,3,Professional,0,3,2396 Mink Court,,834-555-0131,09/03/2017,06/08/2023
11303,614,Julia Coleman,1980-10-11,S,F,90000,3,Professional,0,3,3128 Ramsey Circle,,907-555-0170,05/03/2017,27/08/2023
11304,547,Julia Garcia,1980-03-17,M,F,100000,3,Professional,1,0,6179 Mt. Hamilton Dr.,,923-555-0183,21/09/2018,24/10/2023
11305,307,Sean Evans,1980-06-19,M,M,110000,3,Professional,0,4,7118 Elliott Dr.,,791-555-0174,26/09/2018,05/02/2024
11306,312,Micah Zhou,1980-06-22,M,M,110000,3,Professional,0,4,6105 Brownstone Rd,,497-555-0185,01/01/2019,10/03/2024
11307,314,Hunter Rodriguez,1974-11-04,M,M,80000,0,Skilled Manual,1,2,4343 Cook Street,,996-555-0142,07/03/2017,12/08/2023
11308,546,Ian Gonzales,1974-03-05,M,M,60000,0,Professional,0,2,7122 Athene Dr.,,904-555-0153,10/03/2019,18/07/2024
11309,536,Victoria Lewis,1974-06-12,S,F,60000,0,Professional,1,2,4426 Tanager Road,,586-555-0191,10/01/2019,08/07/2024
11310,360,Erin Sanders,1973-07-09,S,F,70000,0,Management,1,2,7541 Black Point Pl,,233-555-0160,13/02/2019,26/06/2024
11311,626,Gabrielle Lopez,1973-08-24,S,F,70000,0,Management,0,2,8619 Parkside Dr.,,783-555-0174,20/10/2018,16/03/2024
11312,626,Sara Richardson,1973-04-03,S,F,70000,0,Management,1,2,7375 Kipling Court,,296-555-0174,18/11/2018,04/12/2023
11313,632,Trevor Jenkins,1973-02-27,S,M,70000,0,Management,1,2,4697 Yosemite Dr.,,120-555-0129,08/11/2018,29/05/2024
11314,618,Mya Flores,1973-12-21,S,F,70000,0,Management,0,2,8439 Rio Grande Drive,Unit A,522-555-0140,29/08/2018,05/06/2024
11315,632,Hailey Ward,1973-10-01,S,F,70000,0,Management,0,2,6321 Maya,,767-555-0151,21/11/2018,19/06/2024
11316,51,Luke Allen,1973-11-17,M,M,60000,0,Management,1,2,419 Deermeadow Way,,786-555-0133,16/07/2018,16/07/2023
11317,548,Victoria Russell,1972-09-17,S,F,40000,0,Professional,0,2,9268 Keller Ridge,,663-555-0197,04/03/2017,22/08/2023
11318,614,Jessica Wilson,1972-10-26,S,F,40000,0,Professional,0,2,1652 Willcrest Circle,,702-555-0180,19/04/2019,11/05/2024
11319,348,Jade Bailey,1957-04-27,M,F,70000,0,Management,0,2,8119 Northridge Ct,# 1,819-555-0160,12/03/2017,28/08/2023
11320,325,Morgan Hill,1957-06-26,M,F,80000,0,Management,1,2,6951 Harmony Way,,510-555-0120,17/12/2018,20/02/2024
11321,612,Terrance Raman,1958-07-08,M,M,90000,0,Management,1,2,2297 Via Valencia,,879-555-0124,27/08/2018,29/11/2023
11322,611,Sydney Garcia,1958-03-15,M,F,90000,0,Management,1,2,252 Hemlock Drive,,783-555-0116,25/09/2018,22/11/2023
11323,314,Jose Patterson,1958-06-20,S,M,120000,4,Management,1,3,648 Newport Drive,,768-555-0153,13/03/2017,03/08/2023
11324,325,Zachary Anderson,1959-05-14,M,M,90000,0,Management,1,2,2476 Mt. Whitney Way,,693-555-0118,29/03/2017,09/08/2023
11325,637,Elijah Ross,1959-07-02,S,M,90000,0,Management,1,2,6679 Cornelius Dr,,409-555-0142,22/03/2017,04/08/2023
11326,300,Rafael Xie,1959-06-26,M,M,130000,3,Management,1,4,369 Peabody Road,,663-555-0137,18/03/2017,24/08/2023
11327,301,Jaime Moreno,1960-03-04,M,M,90000,0,Management,1,2,83 Mountain View Blvd,,457-555-0178,29/03/2017,05/08/2023
11328,55,Julian Griffin,1960-01-01,M,M,90000,0,Management,1,2,7398 Withersed Lane,,636-555-0197,09/07/2018,09/10/2023
11329,311,Andy Alvarez,1960-07-25,S,M,90000,0,Management,1,2,9466 Morning Glory Dr.,,367-555-0172,28/03/2017,14/08/2023
11330,59,Ryan Thompson,1960-05-13,M,M,110000,4,Management,1,1,3407 Pinon Dr.,,138-555-0142,16/08/2018,25/07/2024
11331,63,Samantha Jenkins,1988-07-06,M,F,90000,4,Skilled Manual,1,2,1046 Cloverleaf Circle,,936-555-0152,11/08/2018,27/07/2024
11332,153,Deanna Ramos,1982-10-04,S,F,10000,0,Manual,1,0,Roßstr 9938,,1 (11) 500 555-0138,17/04/2017,10/07/2023
11333,261,Emily Miller,1982-07-10,M,F,20000,0,Clerical,1,0,9075 Calle Verde,,1 (11) 500 555-0110,21/09/2016,15/01/2024
11334,269,Nicole Brown,1981-03-22,M,F,10000,0,Manual,1,0,1135 W St.,,1 (11) 500 555-0187,04/09/2016,28/01/2024
11335,120,Carla Raman,1981-06-24,M,F,10000,0,Manual,1,0,Winterfeldtstr 255,,1 (11) 500 555-0124,25/04/2017,08/07/2023
11336,204,Shaun Raji,1982-03-12,M,M,20000,0,Clerical,1,0,"44, rue du Départ",,1 (11) 500 555-0122,31/03/2018,09/07/2023
11337,273,Jerome Romero,1981-09-21,M,M,10000,0,Manual,1,0,7289 Brookview Dr.,,1 (11) 500 555-0112,09/09/2016,20/01/2024
11338,154,Frank Navarro,1981-08-10,M,M,20000,0,Clerical,1,0,Buergermeister-ulrich-str 2987,,1 (11) 500 555-0139,13/04/2017,03/07/2023
11339,202,Dennis She,1981-07-08,S,M,20000,0,Clerical,1,0,"828, rue de Berri",,1 (11) 500 555-0141,10/04/2018,29/07/2023
11340,192,Melody Munoz,1956-04-06,M,F,10000,0,Clerical,1,0,"9, avenue Reille",,1 (11) 500 555-0147,30/04/2018,06/07/2023
11341,236,Randy Zeng,1956-08-21,M,M,20000,0,Clerical,1,0,2334 Brandywine Way,,1 (11) 500 555-0144,12/10/2016,20/01/2024
11342,191,Marshall Wang,1982-03-11,M,M,30000,0,Clerical,1,0,"68062, rue des Grands Champs",,1 (11) 500 555-0161,13/01/2019,13/01/2024
11343,264,Arthur Carlson,1978-09-13,M,M,10000,0,Manual,1,0,6507 Fieldcrest Dr.,,1 (11) 500 555-0166,05/10/2016,25/01/2024
11344,262,Jessie Jimenez,1977-07-24,M,F,10000,0,Manual,1,0,5723 C Wharton Way,,1 (11) 500 555-0193,13/11/2016,24/01/2024
11345,224,Robin Ramos,1977-03-12,S,F,10000,0,Manual,1,0,"6, rue de l´Esplanade",,1 (11) 500 555-0111,25/04/2018,04/07/2023
11346,196,Deanna Gutierrez,1975-05-22,S,F,10000,0,Manual,1,1,Attaché de Presse,Place d´ Armes,1 (11) 500 555-0112,04/04/2018,15/08/2023
11347,156,Roy Navarro,1975-12-23,M,M,10000,0,Manual,1,1,Viktoria-Luise-Platz 43,,1 (11) 500 555-0137,17/09/2018,17/09/2023
11348,151,Shawn Rai,1975-09-22,M,M,10000,0,Manual,1,1,Westheimer Straße 7606,,1 (11) 500 555-0117,02/10/2018,02/10/2023
11350,265,Cara Zhou,1957-01-14,M,F,30000,0,Clerical,1,0,7280 Greendell Pl,,1 (11) 500 555-0118,09/08/2018,09/08/2023
11351,253,Anne Ramos,1959-04-06,S,F,20000,0,Clerical,1,0,7113 Eastgate Ave.,,1 (11) 500 555-0148,13/12/2016,28/02/2024
11352,222,Raymond Rodriguez,1960-03-07,M,M,10000,0,Manual,1,1,"24, impasse Ste-Madeleine",,1 (11) 500 555-0131,02/11/2018,02/11/2023
11353,271,Carrie Ortega,1961-06-11,S,F,30000,0,Clerical,1,0,1883 Cowell Rd.,,1 (11) 500 555-0111,13/12/2016,09/02/2024
11355,275,Roberto Gutierrez,1962-12-28,M,M,40000,0,Clerical,1,0,3545 Chickpea Ct.,,1 (11) 500 555-0124,29/03/2019,29/03/2024
11356,6,Terrence Carson,2000-05-27,S,M,10000,0,Manual,0,1,6613 Thornhill Place,,1 (11) 500 555-0189,10/11/2016,03/05/2024
11357,21,Ramon Ye,1999-03-23,S,M,10000,0,Manual,0,1,3245 Vista Oak Dr.,,1 (11) 500 555-0143,19/12/2016,01/05/2024
11358,2,Cynthia Malhotra,1998-11-11,S,F,10000,0,Manual,0,1,6757 Pamplona Ct.,,1 (11) 500 555-0187,29/12/2016,17/05/2024
11359,7,Jarrod Prasad,1998-09-04,S,M,10000,0,Manual,0,1,7657 H St.,,1 (11) 500 555-0154,14/12/2016,06/06/2024
11360,26,Tyrone Serrano,1998-08-02,S,M,10000,0,Manual,1,1,3767 View Dr.,,1 (11) 500 555-0176,28/12/2016,24/06/2024
11361,10,Cindy Ramos,1997-04-28,M,F,10000,0,Manual,1,2,6565 Jamie Way,,1 (11) 500 555-0173,03/04/2019,27/05/2024
11362,33,Damien Shan,1997-11-11,M,M,10000,0,Manual,0,2,5312 Riverwood Circle,,1 (11) 500 555-0142,30/09/2018,27/03/2024
11363,35,Julian Ross,1997-10-20,S,M,10000,0,Manual,0,2,3346 Larkwood Ct.,,1 (11) 500 555-0126,09/12/2016,20/06/2024
11364,34,Jennifer Collins,1999-09-23,S,F,10000,1,Manual,0,0,4536 Killdeer Court,,1 (11) 500 555-0196,08/12/2016,28/06/2024
11365,29,Brittney Sun,1999-06-09,S,F,10000,1,Manual,0,0,8856 Mt. Wilson Way,,1 (11) 500 555-0155,01/12/2016,24/06/2024
11366,37,Virginia Patel,1999-10-25,M,F,20000,0,Clerical,1,0,3118 Creekside Drive,,1 (11) 500 555-0146,26/12/2018,16/02/2024
11367,12,Calvin Nara,1999-02-22,M,M,20000,0,Clerical,1,0,5795 Morning Glory Dr.,,1 (11) 500 555-0193,08/01/2019,28/05/2024
11368,26,Edward Miller,1998-11-25,S,M,10000,1,Manual,0,0,598 Limeridge Drive,,1 (11) 500 555-0151,25/12/2016,03/06/2024
11369,29,Ashlee Tang,1998-08-04,M,F,20000,0,Clerical,0,0,4111 Vista Diablo,,1 (11) 500 555-0187,06/01/2019,29/06/2024
11370,38,Alicia Xu,1998-04-01,M,F,20000,0,Clerical,1,0,3743 Grenadine Way,,1 (11) 500 555-0113,14/01/2019,03/04/2024
11372,20,Wendy Romero,1998-05-15,S,F,20000,0,Clerical,1,0,24 San Vincente Drive,,1 (11) 500 555-0114,08/12/2016,16/06/2024
11373,135,Carly Luo,1963-09-20,M,F,30000,0,Clerical,1,0,Hellweg 4644,,1 (11) 500 555-0138,28/02/2019,28/02/2024
11374,162,Jimmy Ortega,1963-06-28,S,M,30000,0,Clerical,1,0,Postfach 11 11 22,,1 (11) 500 555-0183,17/10/2018,17/10/2023
11375,240,Francisco Martinez,1963-05-09,M,M,30000,0,Clerical,1,0,5508 Glenmount Dr.,,1 (11) 500 555-0119,19/04/2019,19/04/2024
11376,268,Lance Vazquez,1963-06-10,S,M,40000,0,Clerical,1,0,9159 Shepberry Court,,1 (11) 500 555-0112,17/04/2019,17/04/2024
11377,161,David Robinett,1981-02-23,M,M,30000,0,Clerical,1,0,Pappelallee 6667,,238-555-0100,01/09/2018,01/09/2023
11378,184,Shannon Liang,1980-05-22,S,F,10000,1,Manual,0,1,7445 Meaham Drive,,1 (11) 500 555-0159,20/04/2018,18/08/2023
11379,214,Gary Vazquez,1979-11-18,M,M,10000,1,Manual,1,1,"5, rue de la Cavalerie",,1 (11) 500 555-0130,05/04/2018,30/08/2023
11380,175,Mitchell Kumar,1979-03-02,S,M,20000,0,Manual,1,1,Husemann Straße 6464,,1 (11) 500 555-0119,13/04/2017,07/08/2023
11381,249,Meredith Raman,1979-08-22,M,F,20000,0,Manual,1,1,6092 Chestnut,,1 (11) 500 555-0162,13/12/2016,19/02/2024
11382,189,Edward Patterson,1978-01-19,M,M,20000,0,Manual,1,1,"211, avenue Foch",,1 (11) 500 555-0118,07/05/2018,20/08/2023
11384,211,Tiffany Wang,1980-10-16,M,F,30000,0,Clerical,1,0,"5, rue Malar",,1 (11) 500 555-0192,03/02/2019,03/02/2024
11385,279,Miguel Allen,1980-08-11,S,M,30000,0,Clerical,1,0,6834 Violetta,,1 (11) 500 555-0128,07/01/2019,07/01/2024
