ck,gk,name,bdate,ms,gender,income,childrenhome,occ,hof,nco,addr1,addr2,phone,datefirstpuchase,datelastpurchase
22658,220,Devin Rodriguez,1984-11-17,S,M,20000,2,Manual,1,2,"30, allée des Princes",,1 (11) 500 555-0149,09/05/2019 00:00,09/05/2024
22659,120,Shawna Luo,1984-02-23,S,F,20000,2,Manual,1,2,Alderweg 20,,1 (11) 500 555-0185,12/05/2019 00:00,12/05/2024
22661,215,Tracy Shan,1984-08-06,M,F,30000,1,Skilled Manual,1,2,"58, rue des Berges",,1 (11) 500 555-0198,03/05/2019 00:00,03/05/2024
22662,241,Tyrone Carlson,1984-02-15,M,M,30000,1,Skilled Manual,1,2,6300 Colfax Street,,1 (11) 500 555-0193,23/05/2019 00:00,23/05/2024
22677,132,Reginald Carlson,1985-10-12,S,M,30000,2,Clerical,1,2,Marketplatz 5492,,1 (11) 500 555-0173,15/05/2019 00:00,15/05/2024
22680,151,Lee Suarez,1984-04-12,M,M,40000,0,Skilled Manual,1,0,Heiderplatz 772,,1 (11) 500 555-0192,21/05/2019 00:00,21/05/2024
22684,147,Lauren Cooper,1983-05-16,M,F,40000,0,Skilled Manual,1,0,Haberstr 8,,1 (11) 500 555-0116,30/05/2019 00:00,30/05/2024
22692,185,Paula Alonso,1982-12-11,M,F,40000,0,Skilled Manual,1,1,"87, rue de l´Avenir",,1 (11) 500 555-0130,18/05/2019 00:00,18/05/2024
22696,191,Kari Vazquez,1997-07-08,S,F,20000,0,Manual,1,1,"808, quai de Grenelle",,1 (11) 500 555-0162,18/05/2019 00:00,18/05/2024
22699,160,Clarence Chande,1995-08-25,M,M,10000,0,Manual,1,2,Wolfgangstraße 72,,1 (11) 500 555-0160,26/05/2019 00:00,26/05/2024
22702,215,Patricia Gonzalez,1995-02-06,S,F,20000,0,Manual,0,1,"1442, rue des Pyrenees",,1 (11) 500 555-0128,16/05/2019 00:00,16/05/2024
22740,299,Kimberly Rogers,1965-06-12,S,F,40000,0,Professional,0,2,2152 Zebra Street,,131-555-0179,10/05/2019 00:00,10/05/2024
22773,609,Autumn Zhang,1970-04-23,M,F,60000,1,Professional,1,2,8836 D Bel Air Drive,,621-555-0181,01/05/2019 00:00,01/05/2024
22786,612,Wyatt Goldstein,1972-07-16,M,M,70000,1,Skilled Manual,1,3,1794 English Court,,612-555-0184,05/05/2019 00:00,05/05/2024
22799,231,Riley Alexander,1976-04-04,M,F,120000,4,Professional,0,4,9038 Ida Drive,,1 (11) 500 555-0188,26/05/2019 00:00,26/05/2024
22811,239,Brent Stone,1965-06-16,M,M,110000,4,Management,1,4,7578 Sierra Road,,1 (11) 500 555-0135,20/05/2019 00:00,20/05/2024
22852,33,Billy Alonso,1992-08-22,M,M,80000,0,Professional,1,3,2411 Hazelnut Lane,,1 (11) 500 555-0198,23/05/2019 00:00,23/05/2024
22855,28,Summer Sai,1993-02-12,M,F,110000,5,Management,0,3,2929 Marie Dr.,,1 (11) 500 555-0148,31/05/2019 00:00,31/05/2024
22890,359,Alexis Hall,1979-09-25,M,F,60000,3,Professional,1,0,8869 Lightwood Drive,,118-555-0144,12/05/2019 00:00,12/05/2024
22920,23,Calvin Andersen,1985-02-25,M,M,60000,3,Professional,1,1,7751 Mendocino Dr.,,1 (11) 500 555-0128,29/05/2019 00:00,29/05/2024
22979,302,Theodore Hernandez,1997-07-22,S,M,30000,0,Clerical,0,2,7031 Horseshoe Circle,,346-555-0170,09/05/2019 00:00,09/05/2024
23004,302,Raymond Fernandez,1988-08-09,M,M,130000,0,Management,1,3,2914 St. George Dr.,,189-555-0163,02/05/2019 00:00,02/05/2024
23006,315,Seth Lee,1999-03-26,M,M,30000,0,Skilled Manual,1,1,3720 Santa Maria,,773-555-0124,02/05/2019 00:00,02/05/2024
23010,66,Seth Cook,1998-03-16,S,M,40000,0,Clerical,1,2,7352 Mt. Wilson Pl.,,157-555-0117,02/05/2019 00:00,02/05/2024
23068,307,Ryan Shan,1959-08-12,M,M,60000,0,Management,1,2,5630 Icicle Circle,,487-555-0198,14/05/2019 00:00,14/05/2024
23091,331,Richard Peterson,1997-02-06,S,M,60000,0,Skilled Manual,0,2,1538 Golden Meadow,,822-555-0135,27/05/2019 00:00,27/05/2024
23123,4,Zoe Kelly,1979-09-02,S,F,110000,1,Management,0,4,209 Mobile Lane,,1 (11) 500 555-0117,06/05/2019 00:00,06/05/2024
23134,71,Alyssa Robinson,1977-04-01,M,F,60000,0,Professional,1,2,3839 Northgate Road,,333-555-0186,12/05/2019 00:00,12/05/2024
23147,345,Wyatt Smith,1990-01-09,M,M,40000,1,Skilled Manual,1,1,5256 Chickpea Ct.,,561-555-0113,17/05/2019 00:00,17/05/2024
23152,548,Michelle Howard,1990-03-05,M,F,40000,1,Skilled Manual,1,1,4440 Keywood Ct,,665-555-0143,09/05/2019 00:00,09/05/2024
23190,298,Nathaniel Ramirez,1941-03-10,S,M,20000,0,Clerical,0,2,3592 Del Monte Court,,694-555-0175,29/05/2019 00:00,29/05/2024
23194,314,Shelby Cook,1985-05-14,M,F,50000,3,Skilled Manual,1,2,8132 Twincreek Ct,,415-555-0121,08/05/2019 00:00,08/05/2024
23202,609,Terrance Chandra,1985-11-17,M,M,50000,3,Skilled Manual,1,3,6721 Baldwin Dr,,299-555-0171,07/05/2019 00:00,07/05/2024
23212,322,James Jones,1988-04-16,S,M,70000,0,Professional,0,1,1141 Hale Court,,145-555-0141,26/05/2019 00:00,26/05/2024
23247,300,Alexander Garcia,1986-05-21,S,M,60000,0,Skilled Manual,0,0,4914 Clayton Rd.,,764-555-0134,14/05/2019 00:00,14/05/2024
23259,632,John Taylor,1975-10-12,M,M,30000,0,Clerical,1,2,8067 Sun View Terr.,,988-555-0156,13/05/2019 00:00,13/05/2024
23275,338,Miguel Jackson,1977-06-05,M,M,30000,0,Skilled Manual,1,2,4720 Black Pine Lane,,445-555-0139,09/05/2019 00:00,09/05/2024
23362,59,Nicholas Martin,1977-09-20,S,M,70000,0,Skilled Manual,1,2,1918 Terra Granada,,632-555-0140,10/05/2019 00:00,10/05/2024
23419,2,Shawna Xu,1987-05-05,S,F,70000,5,Professional,1,3,238 Montego,,1 (11) 500 555-0152,01/05/2019 00:00,01/05/2024
23448,607,Abigail Peterson,1977-02-16,M,F,70000,0,Skilled Manual,1,2,3886 Valencia Place,,751-555-0198,19/05/2019 00:00,19/05/2024
23464,358,Devin Turner,1985-07-02,M,M,130000,2,Management,1,0,6374 Las Palmas,,859-555-0119,17/05/2019 00:00,17/05/2024
23480,637,Sydney Coleman,1983-03-26,S,F,90000,0,Professional,0,2,9697 Central Ave,,115-555-0119,23/05/2019 00:00,23/05/2024
23482,314,Zoe Gray,1983-05-23,M,F,110000,3,Management,1,0,3462 Melody,,614-555-0177,29/05/2019 00:00,29/05/2024
23484,336,Jenna Allen,1983-07-18,M,F,120000,3,Professional,1,4,804 Seaview Dr.,,617-555-0189,13/05/2019 00:00,13/05/2024
23487,50,Gabriel Evans,1981-08-07,M,M,70000,4,Professional,1,3,4977 Martin St.,,227-555-0199,14/05/2019 00:00,14/05/2024
23488,52,Luis Nelson,1981-02-11,M,M,70000,4,Professional,1,3,6869 Shakespeare Drive,,176-555-0198,09/05/2019 00:00,09/05/2024
23492,301,Jamie Blanco,1981-07-17,S,M,110000,3,Professional,1,4,8867 Terranova Drive,,217-555-0158,17/05/2019 00:00,17/05/2024
23493,337,Thomas Taylor,1981-08-09,M,M,130000,3,Management,1,3,7026 Norman Ave.,,604-555-0129,25/05/2019 00:00,25/05/2024
23499,301,Spencer Washington,1956-04-24,M,M,70000,0,Management,1,2,7263 Rheem Dr.,,863-555-0121,23/05/2019 00:00,23/05/2024
23505,302,Connor Sharma,1980-09-15,S,M,110000,3,Professional,0,4,3136 Pinewood Court,,895-555-0166,04/05/2019 00:00,04/05/2024
23506,348,Jesse Campbell,1980-09-11,S,M,150000,2,Professional,0,4,4810 Center Ave.,,598-555-0117,08/05/2019 00:00,08/05/2024
23507,361,Rachel Henderson,1974-02-01,M,F,70000,1,Professional,1,0,8924 Lindley Ct.,,244-555-0116,03/05/2019 00:00,03/05/2024
23508,623,Blake Jones,1974-04-18,M,M,70000,1,Professional,1,1,3514 Sunshine,,832-555-0166,23/05/2019 00:00,23/05/2024
23509,545,Faith Powell,1973-02-07,S,F,70000,0,Management,0,2,6949 Brookview Drive,,992-555-0129,04/05/2019 00:00,04/05/2024
23537,18,Victor Hernandez,1979-11-07,M,M,90000,0,Professional,1,1,5351 Maryland Drive,,1 (11) 500 555-0197,15/05/2019 00:00,15/05/2024
23550,352,Jennifer Cook,1995-08-13,M,F,40000,0,Skilled Manual,1,2,8722 East View Place,,173-555-0138,02/05/2019 00:00,02/05/2024
23552,59,Caleb Russell,1996-03-21,S,M,40000,0,Skilled Manual,1,2,1301 Northstar Drive,,230-555-0124,28/05/2019 00:00,28/05/2024
23579,626,Jared Richardson,1995-10-19,S,M,40000,0,Skilled Manual,1,2,5039 East 23rd St.,,112-555-0171,05/05/2019 00:00,05/05/2024
23584,642,Jason Evans,1992-06-26,M,M,70000,0,Skilled Manual,0,2,4341 Ceemar Court,,446-555-0128,08/05/2019 00:00,08/05/2024
23585,612,Kaitlyn Moore,1992-06-27,S,F,70000,0,Skilled Manual,0,2,2974 Yolanda Circle,,873-555-0161,06/05/2019 00:00,06/05/2024
23586,352,Madison Coleman,1992-06-21,M,F,80000,0,Management,1,1,5751 Pine Creek Way,,132-555-0112,12/05/2019 00:00,12/05/2024
23587,374,Hailey Gonzalez,1992-04-05,S,F,80000,0,Management,0,1,5366 Pierce Court,,251-555-0119,30/05/2019 00:00,30/05/2024
23589,329,Amanda Baker,1987-04-06,M,F,100000,0,Management,1,2,1077 Willow Court,,991-555-0143,21/05/2019 00:00,21/05/2024
23595,187,Carrie Rubio,1977-04-22,S,F,110000,4,Professional,1,3,"16, place de la Concorde",,1 (11) 500 555-0177,01/05/2019 00:00,01/05/2024
23633,160,Deborah Chande,1969-11-07,S,F,120000,5,Management,1,3,Hunzinger Allee 675,,1 (11) 500 555-0194,27/05/2019 00:00,27/05/2024
23686,331,Rachel Murphy,1963-03-13,S,F,60000,0,Management,1,2,7226 Casa Real,,333-555-0170,31/05/2019 00:00,31/05/2024
23705,316,Jeremy Bryant,1966-04-03,M,M,40000,1,Professional,1,1,8211 Leeds Ct.,,231-555-0123,19/05/2019 00:00,19/05/2024
23706,614,Mackenzie Cooper,1966-03-13,S,F,70000,0,Management,1,3,9071 Macaroon Drive,,195-555-0118,03/05/2019 00:00,03/05/2024
23707,627,William Anderson,1966-07-18,S,M,70000,0,Management,1,3,4654 Trembath Court,,107-555-0149,22/05/2019 00:00,22/05/2024
23708,300,Victoria Coleman,1966-07-02,M,F,70000,0,Management,1,3,7853 Millfield Place,,890-555-0176,16/05/2019 00:00,16/05/2024
23709,315,Devin Perry,1966-12-05,S,M,70000,0,Management,1,3,4917 Amaryl Dr.,,411-555-0124,31/05/2019 00:00,31/05/2024
23715,641,Isabel Flores,1967-02-18,S,F,70000,1,Management,0,1,9521 Sun View Terr,,897-555-0123,20/05/2019 00:00,20/05/2024
23720,553,Anna Davis,1969-05-24,M,F,60000,1,Professional,1,2,5196 Camino Ricardo,,119-555-0114,25/05/2019 00:00,25/05/2024
23724,372,Gabrielle Hughes,1969-03-16,S,F,70000,1,Professional,1,2,593 Willow Pass Road,,162-555-0165,20/05/2019 00:00,20/05/2024
23739,299,Virginia Kapoor,1972-10-19,M,F,70000,1,Professional,1,2,9406 Lincoln Dr,,533-555-0112,02/05/2019 00:00,02/05/2024
23821,614,Jordan Lal,1993-05-23,S,M,40000,0,Skilled Manual,1,0,2572 Hill Dr,# 2,611-555-0154,20/05/2019 00:00,20/05/2024
23828,311,Carolyn Carlson,1991-10-20,M,F,70000,1,Skilled Manual,1,0,3783 Terra Calitina,,944-555-0119,15/05/2019 00:00,15/05/2024
23832,609,Alexandra Ramirez,1992-09-19,M,F,50000,1,Skilled Manual,1,0,1876 La Costa Ct.,,862-555-0162,05/05/2019 00:00,05/05/2024
23833,618,Kevin Gonzales,1992-02-11,M,M,50000,1,Skilled Manual,1,0,4833 Heather Pl,,625-555-0186,30/05/2019 00:00,30/05/2024
23834,635,Ethan Long,1992-06-06,S,M,60000,0,Skilled Manual,1,0,6104 North Civic Drive,,910-555-0185,12/05/2019 00:00,12/05/2024
23835,326,Marcus Jackson,1992-08-11,M,M,70000,0,Professional,0,0,8040 Hill Ct,,397-555-0155,09/05/2019 00:00,09/05/2024
23836,336,Chloe Carter,1992-02-04,S,F,70000,0,Professional,1,0,7294 Kathleen Drive,,514-555-0188,23/05/2019 00:00,23/05/2024
23837,311,Jonathan Li,1990-10-15,M,M,40000,1,Skilled Manual,1,0,240 Rapallo Lane,,873-555-0185,20/05/2019 00:00,20/05/2024
23838,312,Ariana Ready,1990-08-22,M,F,40000,1,Skilled Manual,1,0,2411 Hazelnut Lane,,126-555-0118,23/05/2019 00:00,23/05/2024
23840,307,Mason Ward,1990-12-06,M,M,40000,1,Skilled Manual,1,1,5430 Park Glen Ct.,,240-555-0147,25/05/2019 00:00,25/05/2024
23841,385,Sydney Phillips,1990-03-13,M,F,40000,1,Skilled Manual,1,1,4919 Ham Court,,108-555-0165,25/05/2019 00:00,25/05/2024
23843,338,Marcus Patterson,1990-09-20,M,M,60000,0,Professional,0,0,6660 Acardia Pl.,,394-555-0114,21/05/2019 00:00,21/05/2024
23844,632,Alexandra Gonzales,1989-05-01,S,F,60000,2,Skilled Manual,1,0,1160 Bella Avenue,,378-555-0171,27/05/2019 00:00,27/05/2024
23845,355,Madeline Turner,1989-08-14,S,F,60000,2,Skilled Manual,0,0,6732 Arcadia Pl.,#e,632-555-0134,19/05/2019 00:00,19/05/2024
23847,536,Chad Sharma,1989-03-01,S,M,60000,2,Skilled Manual,0,0,7086 C Wharton Way,,782-555-0118,05/05/2019 00:00,05/05/2024
23848,300,Pamela Sai,1989-06-05,M,F,60000,2,Skilled Manual,1,0,1372 Quartermaster,,437-555-0199,04/05/2019 00:00,04/05/2024
23849,627,Alexis Simmons,1991-01-04,S,F,60000,0,Professional,0,0,3803 Frayne Lane,,399-555-0195,12/05/2019 00:00,12/05/2024
23850,627,Anna Hall,1991-11-20,M,F,60000,0,Professional,1,0,7932 Cataline Avenue,,329-555-0123,15/05/2019 00:00,15/05/2024
23851,552,Mariah Rogers,1991-04-15,S,F,60000,0,Professional,0,0,2579 The Trees Dr.,,491-555-0125,05/05/2019 00:00,05/05/2024
23852,299,Desiree Torres,1991-04-20,S,F,60000,0,Professional,0,0,4321 West I St,,445-555-0133,16/05/2019 00:00,16/05/2024
23853,638,Isaac Perez,1989-12-22,M,M,60000,0,Professional,1,0,3479 Broadmoor Dr.,,983-555-0153,20/05/2019 00:00,20/05/2024
23854,343,Megan Torres,1989-06-14,M,F,60000,0,Professional,1,0,9693 Mellowood Street,,193-555-0162,13/05/2019 00:00,13/05/2024
23855,316,Carlos Watson,1989-02-08,M,M,60000,0,Professional,1,0,1532 Marlene Dr.,,488-555-0122,23/05/2019 00:00,23/05/2024
23856,638,Sarah Taylor,1989-09-04,S,F,60000,0,Professional,0,0,8026 Sudan Loop,,653-555-0178,04/05/2019 00:00,04/05/2024
23857,543,Alexandra Anderson,1989-12-25,S,F,60000,0,Professional,1,0,9218 Gold Crest Ct.,,133-555-0133,17/05/2019 00:00,17/05/2024
23860,632,Eric Long,1988-03-07,M,M,70000,2,Skilled Manual,1,0,5109 Fawn Glen Circle,,815-555-0195,08/05/2019 00:00,08/05/2024
23874,536,Abigail Cook,1987-04-14,S,F,50000,2,Skilled Manual,1,1,6703 Corte Poquito,,378-555-0119,02/05/2019 00:00,02/05/2024
23875,642,Sean Green,1986-05-20,M,M,60000,3,Skilled Manual,1,0,9029 Mt. Trinity Court,,480-555-0114,27/05/2019 00:00,27/05/2024
23908,215,Max Sanz,1986-11-18,S,M,30000,1,Clerical,0,1,"111, boulevard du Montparnasse",,1 (11) 500 555-0148,30/05/2019 00:00,30/05/2024
23909,196,Todd Lin,1986-10-06,M,M,30000,1,Skilled Manual,1,1,"36, avenue de Malakoff",,1 (11) 500 555-0116,15/05/2019 00:00,15/05/2024
23912,133,Arthur Sanchez,1985-07-14,S,M,20000,2,Manual,1,1,Pappelallee 229,,1 (11) 500 555-0114,05/05/2019 00:00,05/05/2024
23932,213,Carrie Jiménez,1983-10-02,M,F,30000,3,Clerical,1,0,"70, allée des Princes",,1 (11) 500 555-0139,30/05/2019 00:00,30/05/2024
23943,246,Cindy Subram,1998-03-24,M,F,30000,4,Clerical,1,2,6900 Bellord Ct.,,1 (11) 500 555-0188,31/05/2019 00:00,31/05/2024
23947,160,Autumn Liang,1997-04-08,M,F,30000,0,Clerical,0,1,Karl Liebknecht str 577,,1 (11) 500 555-0180,29/05/2019 00:00,29/05/2024
23948,234,Katelyn Rivera,1996-02-27,S,F,20000,0,Manual,1,1,1030 Ambush Dr.,,1 (11) 500 555-0163,18/05/2019 00:00,18/05/2024
23958,213,Amy Lin,1995-10-17,S,F,30000,0,Clerical,0,1,"10, place Beaubernard",,1 (11) 500 555-0129,22/05/2019 00:00,22/05/2024
23973,196,Zachary Long,1956-03-09,S,M,10000,0,Clerical,0,0,"1, rue de Maubeuge",,1 (11) 500 555-0199,28/05/2019 00:00,28/05/2024
23975,128,Frank Blanco,1978-10-24,S,M,10000,0,Manual,1,0,Wolfgangstraße 1,,1 (11) 500 555-0128,25/05/2019 00:00,25/05/2024
23990,215,Claudia Huang,1963-10-04,S,F,10000,0,Manual,0,1,"80811, rue de Varenne",,1 (11) 500 555-0127,11/05/2019 00:00,11/05/2024
23991,211,Todd Zhao,1963-01-24,M,M,10000,0,Manual,0,1,"191, rue Jean Mermoz",,1 (11) 500 555-0170,01/05/2019 00:00,01/05/2024
24010,187,Walter Alvarez,1981-08-24,S,M,20000,1,Manual,0,0,"5, avenue de la Gare",,1 (11) 500 555-0168,21/05/2019 00:00,21/05/2024
24022,199,Dale Beck,1978-05-14,M,M,20000,0,Manual,0,1,"8, rue Lafayette",,1 (11) 500 555-0144,18/05/2019 00:00,18/05/2024
24023,203,Bonnie Nara,1978-03-21,S,F,20000,0,Manual,0,1,"76, rue de l´Esplanade",,1 (11) 500 555-0146,01/05/2019 00:00,01/05/2024
24041,162,Chad Tang,1971-10-01,M,M,10000,0,Manual,1,2,Lindenalle 6484,,1 (11) 500 555-0126,02/05/2019 00:00,02/05/2024
24087,160,Hannah Wilson,1984-09-10,S,F,30000,2,Manual,0,0,Wallstr 254,,1 (11) 500 555-0145,29/05/2019 00:00,29/05/2024
24091,170,Dwayne Munoz,1986-07-03,M,M,40000,0,Professional,1,0,Klara Straße 2465,,1 (11) 500 555-0177,28/05/2019 00:00,28/05/2024
24092,162,Jillian Gonzalez,1986-11-26,M,F,40000,0,Professional,1,0,Lützowplatz 4248,,1 (11) 500 555-0157,04/05/2019 00:00,04/05/2024
24107,117,Jonathan Jenkins,1983-04-05,M,M,30000,3,Clerical,1,1,Unter Linden 9,,1 (11) 500 555-0110,05/05/2019 00:00,05/05/2024
24139,131,Andrew Williams,1993-05-27,M,M,10000,0,Manual,1,2,Carlsplatz 4229,,1 (11) 500 555-0197,12/05/2019 00:00,12/05/2024
24152,234,Casey Rubio,1958-05-25,S,M,20000,0,Clerical,0,0,8818 Gentrytown Dr.,,1 (11) 500 555-0125,26/05/2019 00:00,26/05/2024
24228,13,Terry Xu,1964-10-11,S,M,20000,0,Skilled Manual,0,2,5634 Haviland Place,,1 (11) 500 555-0114,14/05/2019 00:00,14/05/2024
24258,68,Hailey Edwards,1997-04-10,S,F,40000,0,Professional,0,2,1979 Driving Drive,,210-555-0193,30/05/2019 00:00,30/05/2024
24316,326,Rachel Diaz,1986-03-28,S,F,130000,1,Management,0,3,206 Kirkwood Ct.,,402-555-0119,04/05/2019 00:00,04/05/2024
24319,626,Benjamin Clark,1977-04-11,M,M,70000,0,Skilled Manual,1,2,5556 Poppy Place,,676-555-0162,15/05/2019 00:00,15/05/2024
24407,314,Makayla Peterson,1983-09-16,M,F,110000,3,Management,1,0,7013 Cimarron Drive,,206-555-0165,16/05/2019 00:00,16/05/2024
24408,314,Jordan Diaz,1983-07-10,M,M,110000,3,Management,1,0,7444 Cherokee Drive,,771-555-0133,30/05/2019 00:00,30/05/2024
24410,648,Sara Sanders,1982-06-24,S,F,100000,2,Professional,0,4,7888 Stanford Street,,945-555-0159,11/05/2019 00:00,11/05/2024
24428,312,Hailey Price,1980-07-22,M,F,110000,3,Professional,1,4,9058 East 23rd Street,,128-555-0112,22/05/2019 00:00,22/05/2024
24509,641,Emma Long,1996-11-09,S,F,40000,0,Skilled Manual,1,2,3967 High Street,,299-555-0163,10/05/2019 00:00,10/05/2024
24532,176,Phillip Perez,1978-03-25,M,M,130000,3,Management,1,4,Rykestr 2614,,1 (11) 500 555-0119,06/05/2019 00:00,06/05/2024
24538,215,Latasha Diaz,1976-10-21,S,F,100000,3,Professional,1,4,"6618, avenue de Villiers",,1 (11) 500 555-0152,29/05/2019 00:00,29/05/2024
24566,277,Kara Nara,1972-02-22,S,F,170000,5,Professional,0,4,9896 Ida Ave,,1 (11) 500 555-0190,24/05/2019 00:00,24/05/2024
24570,220,Karen Guo,1970-02-20,S,F,90000,1,Management,1,3,"285, rue de Varenne",,1 (11) 500 555-0119,27/05/2019 00:00,27/05/2024
24578,223,Meredith Lopez,1967-04-07,S,F,90000,0,Skilled Manual,0,2,"1005, rue des Bouchers",,1 (11) 500 555-0131,09/05/2019 00:00,09/05/2024
24628,336,David Walker,1959-08-11,S,M,60000,0,Management,1,2,1106 Pine Creek Way,,366-555-0183,15/05/2019 00:00,15/05/2024
24631,310,Hannah Powell,1959-01-01,S,F,60000,0,Management,1,2,8627 Shenandoah Drive,,505-555-0112,22/05/2019 00:00,22/05/2024
24636,542,Anna Ward,1960-05-02,M,F,60000,0,Management,1,2,9531 Tri-state Ave,,939-555-0166,22/05/2019 00:00,22/05/2024
24637,64,Nathan Flores,1961-11-08,M,M,40000,0,Professional,1,2,9847 E. Nd Street,,146-555-0160,12/05/2019 00:00,12/05/2024
24638,348,Julia Lopez,1961-10-12,S,F,40000,0,Professional,0,2,5531 Roxbury Drive,,291-555-0161,07/05/2019 00:00,07/05/2024
24647,53,Jose Simmons,1964-04-26,S,M,30000,0,Clerical,0,2,8014 N. Civic Drive,,235-555-0178,04/05/2019 00:00,04/05/2024
24657,642,Alyssa Brooks,1967-06-05,M,F,40000,1,Professional,1,2,907 Ameno Road,,226-555-0117,30/05/2019 00:00,30/05/2024
24679,347,Wyatt Hernandez,1970-02-06,M,M,70000,2,Professional,1,1,7103 Quiet Place Drive,,709-555-0191,20/05/2019 00:00,20/05/2024
24702,249,Kari Ramos,1993-06-27,S,F,40000,0,Skilled Manual,0,0,4055 Hitchcock,,1 (11) 500 555-0168,05/05/2019 00:00,05/05/2024
24708,207,Corey Chander,1992-07-27,S,M,30000,0,Manual,0,1,"1931, boulevard Beau Marchais",,1 (11) 500 555-0151,20/05/2019 00:00,20/05/2024
24712,233,Carly Kumar,1992-04-04,M,F,40000,2,Clerical,1,0,2546 Woodchuck Pl,# 2,1 (11) 500 555-0138,05/05/2019 00:00,05/05/2024
24814,614,Gabriel Washington,1986-05-02,S,M,60000,0,Professional,1,0,7656 Ramsey Circle,,101-555-0111,06/05/2019 00:00,06/05/2024
24828,299,Brooke Reed,1985-03-03,S,F,60000,0,Professional,1,0,1770 Holiday Hills,,197-555-0110,20/05/2019 00:00,20/05/2024
24831,383,Jackson Diaz,1985-07-13,S,M,60000,0,Professional,1,1,1669 Warwick Dr,,908-555-0172,15/05/2019 00:00,15/05/2024
24835,243,Angel Morgan,1988-10-27,S,M,40000,0,Clerical,1,0,4576 N Ranchford Court,,1 (11) 500 555-0169,13/05/2019 00:00,13/05/2024
24849,224,Brianna Ward,1966-08-09,M,F,100000,3,Management,0,4,"6983, place du Tertre",,1 (11) 500 555-0128,07/05/2019 00:00,07/05/2024
24873,173,Alisha Li,1970-04-02,S,F,110000,5,Management,0,2,Alderstr 2577,,1 (11) 500 555-0118,30/05/2019 00:00,30/05/2024
24896,27,Kendra Ramos,1995-04-07,S,F,80000,0,Professional,1,3,4927 Virgil Street,,1 (11) 500 555-0176,21/05/2019 00:00,21/05/2024
24936,546,Caleb Scott,1958-05-21,M,M,60000,0,Management,1,2,9458 Camino Estrada,,382-555-0137,13/05/2019 00:00,13/05/2024
24942,299,Steven James,1960-07-24,M,M,60000,0,Management,0,2,5723 C Wharton Way,,702-555-0172,01/05/2019 00:00,01/05/2024
24943,612,Darrell Chander,1960-07-09,M,M,60000,0,Management,1,2,3403 Meadowbrook,,176-555-0180,29/05/2019 00:00,29/05/2024
24949,623,Devin Howard,1961-11-10,S,M,50000,0,Management,1,2,946 Santa Barbara Rd.,,773-555-0186,01/05/2019 00:00,01/05/2024
24958,310,Tamara Xu,1966-06-04,S,F,40000,0,Professional,0,3,5587 Stanley Dollar Dr.,,439-555-0158,20/05/2019 00:00,20/05/2024
24971,302,Brittney Lin,1968-08-21,M,F,60000,1,Professional,1,2,3682 Diablo View Road,,149-555-0151,03/05/2019 00:00,03/05/2024
24972,322,Edward Garcia,1968-09-26,S,M,60000,1,Management,0,0,3121 Spar Court,#511,858-555-0161,06/05/2019 00:00,06/05/2024
24979,614,Jada Adams,1969-06-06,M,F,60000,1,Professional,1,2,7544 Woodside Court,,524-555-0166,14/05/2019 00:00,14/05/2024
24983,343,Morgan Griffin,1970-08-21,S,F,70000,2,Professional,1,1,9595 Barbie Dr.,,491-555-0113,02/05/2019 00:00,02/05/2024
24986,59,Isabelle Griffin,1971-12-12,M,F,60000,1,Professional,1,2,8609 Eagle Ct,,190-555-0110,05/05/2019 00:00,05/05/2024
24987,301,Kristopher Chandra,1971-04-18,M,M,60000,1,Professional,1,2,2133 Turner Dr.,,349-555-0127,15/05/2019 00:00,15/05/2024
24996,300,Dylan Miller,1973-03-07,M,M,60000,1,Skilled Manual,1,3,6410 Argenta Drive,,160-555-0122,03/05/2019 00:00,03/05/2024
25013,25,Mitchell Stone,1968-07-19,S,M,10000,1,Clerical,1,2,9948 Almond Avve,,1 (11) 500 555-0177,13/05/2019 00:00,13/05/2024
25019,24,Misty Shen,1970-10-19,M,F,10000,1,Clerical,1,3,3055 Mt. Trinity Ct.,,1 (11) 500 555-0190,25/05/2019 00:00,25/05/2024
25039,542,Alexis Clark,1995-02-12,S,F,40000,0,Skilled Manual,1,2,5065 Cloverleaf Circle,,607-555-0154,22/05/2019 00:00,22/05/2024
25041,648,Hunter Phillips,1995-07-25,S,M,40000,0,Skilled Manual,1,2,4500 Willow Dr.,,744-555-0177,25/05/2019 00:00,25/05/2024
25083,299,Omar Gao,1981-06-17,M,M,40000,3,Skilled Manual,1,3,6387 Tanager Road,,919-555-0152,11/05/2019 00:00,11/05/2024
25122,32,Susan Zhao,1987-03-16,S,F,80000,5,Management,1,2,5527 Liscome Way,,1 (11) 500 555-0167,30/05/2019 00:00,30/05/2024
25140,26,Toni Lopez,1984-03-29,M,F,60000,3,Professional,1,2,6445 Cashew Street,,1 (11) 500 555-0176,23/05/2019 00:00,23/05/2024
25151,329,Jasmine Washington,1976-05-11,S,F,80000,0,Skilled Manual,0,2,5678 Arlington Way,,832-555-0192,05/05/2019 00:00,05/05/2024
25167,358,Elijah Hughes,1976-11-13,M,M,80000,0,Professional,0,1,5478 Hill Ct,,240-555-0159,23/05/2019 00:00,23/05/2024
25196,52,Aaron Yang,1974-10-24,M,M,60000,0,Professional,1,2,3005 Ruby Lane,,685-555-0147,09/05/2019 00:00,09/05/2024
